train_device,test_device,fraction,epochs,freeze,recalc_scalers,MAE_mJ,MAPE_pct,source_file
RedmiNote9,RedmiNote10ProPink,0.5,10,screen,0,564.08,11.94,results_RN9_adv_screen.csv
RedmiNote9,RedmiNote9,0.5,20,screen,0,1090.28,27.38,results_RN9_adv_screen.csv
RedmiNote9,RedmiNote10ProBlue,0.5,20,screen,0,707.49,13.27,results_RN9_adv_screen.csv
RedmiNote9,RedmiNote10ProPink,0.5,20,screen,0,541.82,11.43,results_RN9_adv_screen.csv
RedmiNote9,RedmiNote9,0.5,30,screen,0,1087.92,27.41,results_RN9_adv_screen.csv
RedmiNote9,RedmiNote10ProBlue,0.5,30,screen,0,748.38,13.7,results_RN9_adv_screen.csv
RedmiNote9,RedmiNote10ProPink,0.5,30,screen,0,558.34,11.58,results_RN9_adv_screen.csv
RedmiNote9,RedmiNote9,0.5,40,screen,0,1038.15,27.38,results_RN9_adv_screen.csv
RedmiNote9,RedmiNote10ProBlue,0.5,40,screen,0,812.68,14.51,results_RN9_adv_screen.csv
RedmiNote9,RedmiNote10ProPink,0.5,40,screen,0,578.03,11.86,results_RN9_adv_screen.csv
RedmiNote9,RedmiNote9,0.5,50,screen,0,1051.81,26.79,results_RN9_adv_screen.csv
RedmiNote9,RedmiNote10ProBlue,0.5,50,screen,0,834.12,14.45,results_RN9_adv_screen.csv
RedmiNote9,RedmiNote10ProPink,0.5,50,screen,0,590.47,11.81,results_RN9_adv_screen.csv
RedmiNote9,RedmiNote9,0.6,10,screen,0,1118.43,28.04,results_RN9_adv_screen.csv
RedmiNote9,RedmiNote10ProBlue,0.6,10,screen,0,679.59,13.13,results_RN9_adv_screen.csv
RedmiNote9,RedmiNote10ProPink,0.6,10,screen,0,551.29,11.63,results_RN9_adv_screen.csv
RedmiNote9,RedmiNote9,0.6,20,screen,0,1049.11,27.13,results_RN9_adv_screen.csv
RedmiNote9,RedmiNote10ProBlue,0.6,20,screen,0,784.05,13.99,results_RN9_adv_screen.csv
RedmiNote9,RedmiNote10ProPink,0.6,20,screen,0,565.19,11.64,results_RN9_adv_screen.csv
RedmiNote9,RedmiNote9,0.6,30,screen,0,1023.2,26.88,results_RN9_adv_screen.csv
RedmiNote9,RedmiNote10ProBlue,0.6,30,screen,0,857.81,14.74,results_RN9_adv_screen.csv
RedmiNote9,RedmiNote10ProPink,0.6,30,screen,0,606.27,12.05,results_RN9_adv_screen.csv
RedmiNote9,RedmiNote9,0.6,40,screen,0,1010.89,26.62,results_RN9_adv_screen.csv
RedmiNote9,RedmiNote10ProBlue,0.6,40,screen,0,902.61,15.14,results_RN9_adv_screen.csv
RedmiNote9,RedmiNote10ProPink,0.6,40,screen,0,634.25,12.29,results_RN9_adv_screen.csv
RedmiNote9,RedmiNote9,0.6,50,screen,0,1001.85,26.38,results_RN9_adv_screen.csv
RedmiNote9,RedmiNote10ProBlue,0.6,50,screen,0,936.27,15.43,results_RN9_adv_screen.csv
RedmiNote9,RedmiNote10ProPink,0.6,50,screen,0,653.63,12.45,results_RN9_adv_screen.csv
RedmiNote9,RedmiNote9,0.7,10,screen,0,1100.82,27.77,results_RN9_adv_screen.csv
RedmiNote9,RedmiNote10ProBlue,0.7,10,screen,0,688.01,13.11,results_RN9_adv_screen.csv
RedmiNote9,RedmiNote10ProPink,0.7,10,screen,0,543.98,11.51,results_RN9_adv_screen.csv
RedmiNote9,RedmiNote9,0.7,20,screen,0,1033.63,27.02,results_RN9_adv_screen.csv
RedmiNote9,RedmiNote10ProBlue,0.7,20,screen,0,818.03,14.31,results_RN9_adv_screen.csv
RedmiNote9,RedmiNote10ProPink,0.7,20,screen,0,580.29,11.78,results_RN9_adv_screen.csv
RedmiNote9,RedmiNote9,0.7,30,screen,0,1015.33,26.52,results_RN9_adv_screen.csv
RedmiNote9,RedmiNote10ProBlue,0.7,30,screen,0,911.16,15.13,results_RN9_adv_screen.csv
RedmiNote9,RedmiNote10ProPink,0.7,30,screen,0,639.32,12.3,results_RN9_adv_screen.csv
RedmiNote9,RedmiNote9,0.7,40,screen,0,1002.46,26.34,results_RN9_adv_screen.csv
RedmiNote9,RedmiNote10ProBlue,0.7,40,screen,0,940.42,15.4,results_RN9_adv_screen.csv
RedmiNote9,RedmiNote10ProPink,0.7,40,screen,0,657.1,12.47,results_RN9_adv_screen.csv
RedmiNote9,RedmiNote9,0.7,50,screen,0,1005.1,26.34,results_RN9_adv_screen.csv
RedmiNote9,RedmiNote10ProBlue,0.7,50,screen,0,928.79,15.28,results_RN9_adv_screen.csv
RedmiNote9,RedmiNote10ProPink,0.7,50,screen,0,648.7,12.37,results_RN9_adv_screen.csv
RedmiNote9,RedmiNote9,0.8,10,screen,0,1087.29,27.88,results_RN9_adv_screen.csv
RedmiNote9,RedmiNote10ProBlue,0.8,10,screen,0,712.19,13.41,results_RN9_adv_screen.csv
RedmiNote9,RedmiNote10ProPink,0.8,10,screen,0,546.12,11.56,results_RN9_adv_screen.csv
RedmiNote9,RedmiNote9,0.8,20,screen,0,1027.28,27.14,results_RN9_adv_screen.csv
RedmiNote9,RedmiNote10ProBlue,0.8,20,screen,0,839.29,14.58,results_RN9_adv_screen.csv
RedmiNote9,RedmiNote10ProPink,0.8,20,screen,0,594.31,11.95,results_RN9_adv_screen.csv
RedmiNote9,RedmiNote9,0.8,30,screen,0,1008.42,26.75,results_RN9_adv_screen.csv
RedmiNote9,RedmiNote10ProBlue,0.8,30,screen,0,907.43,15.19,results_RN9_adv_screen.csv
RedmiNote9,RedmiNote10ProPink,0.8,30,screen,0,637.39,12.34,results_RN9_adv_screen.csv
RedmiNote9,RedmiNote9,0.8,40,screen,0,998.31,26.57,results_RN9_adv_screen.csv
RedmiNote9,RedmiNote10ProBlue,0.8,40,screen,0,931.96,15.4,results_RN9_adv_screen.csv
RedmiNote9,RedmiNote10ProPink,0.8,40,screen,0,650.99,12.45,results_RN9_adv_screen.csv
RedmiNote9,RedmiNote9,0.8,50,screen,0,1004.02,26.73,results_RN9_adv_screen.csv
RedmiNote9,RedmiNote10ProBlue,0.8,50,screen,0,913.32,15.24,results_RN9_adv_screen.csv
RedmiNote9,RedmiNote10ProPink,0.8,50,screen,0,640.1,12.37,results_RN9_adv_screen.csv
RedmiNote10ProBlue,RedmiNote9,0.1,10,cpu,0,1482.65,34.37,results_RN10Blue_adv_cpu.csv
RedmiNote10ProBlue,RedmiNote10ProBlue,0.1,10,cpu,0,1262.72,21.56,results_RN10Blue_adv_cpu.csv
RedmiNote10ProBlue,RedmiNote10ProPink,0.1,10,cpu,0,1025.07,18.28,results_RN10Blue_adv_cpu.csv
RedmiNote10ProBlue,RedmiNote9,0.1,20,cpu,0,1488.52,37.64,results_RN10Blue_adv_cpu.csv
RedmiNote10ProBlue,RedmiNote10ProBlue,0.1,20,cpu,0,1216.13,23.27,results_RN10Blue_adv_cpu.csv
RedmiNote10ProBlue,RedmiNote10ProPink,0.1,20,cpu,0,971.49,19.65,results_RN10Blue_adv_cpu.csv
RedmiNote10ProBlue,RedmiNote9,0.1,30,cpu,0,1499.34,40.56,results_RN10Blue_adv_cpu.csv
RedmiNote10ProBlue,RedmiNote10ProBlue,0.1,30,cpu,0,1182.75,24.91,results_RN10Blue_adv_cpu.csv
RedmiNote10ProBlue,RedmiNote10ProPink,0.1,30,cpu,0,943.85,21.22,results_RN10Blue_adv_cpu.csv
RedmiNote10ProBlue,RedmiNote9,0.1,40,cpu,0,1503.26,42.72,results_RN10Blue_adv_cpu.csv
RedmiNote10ProBlue,RedmiNote10ProBlue,0.1,40,cpu,0,1158.47,26.15,results_RN10Blue_adv_cpu.csv
RedmiNote10ProBlue,RedmiNote10ProPink,0.1,40,cpu,0,932.41,22.59,results_RN10Blue_adv_cpu.csv
RedmiNote10ProBlue,RedmiNote9,0.1,50,cpu,0,1521.77,45.3,results_RN10Blue_adv_cpu.csv
RedmiNote10ProBlue,RedmiNote10ProBlue,0.1,50,cpu,0,1135.83,27.59,results_RN10Blue_adv_cpu.csv
RedmiNote10ProBlue,RedmiNote10ProPink,0.1,50,cpu,0,928.9,24.22,results_RN10Blue_adv_cpu.csv
RedmiNote10ProBlue,RedmiNote9,0.2,10,cpu,0,1478.49,36.86,results_RN10Blue_adv_cpu.csv
RedmiNote10ProBlue,RedmiNote10ProBlue,0.2,10,cpu,0,1225.05,22.78,results_RN10Blue_adv_cpu.csv
RedmiNote10ProBlue,RedmiNote10ProPink,0.2,10,cpu,0,983.76,19.34,results_RN10Blue_adv_cpu.csv
RedmiNote10ProBlue,RedmiNote9,0.2,20,cpu,0,1483.87,41.34,results_RN10Blue_adv_cpu.csv
RedmiNote10ProBlue,RedmiNote10ProBlue,0.2,20,cpu,0,1168.36,25.2,results_RN10Blue_adv_cpu.csv
RedmiNote10ProBlue,RedmiNote10ProPink,0.2,20,cpu,0,938.8,21.78,results_RN10Blue_adv_cpu.csv
RedmiNote10ProBlue,RedmiNote9,0.2,30,cpu,0,1499.88,45.46,results_RN10Blue_adv_cpu.csv
RedmiNote10ProBlue,RedmiNote10ProBlue,0.2,30,cpu,0,1123.7,27.35,results_RN10Blue_adv_cpu.csv
RedmiNote10ProBlue,RedmiNote10ProPink,0.2,30,cpu,0,927.99,24.39,results_RN10Blue_adv_cpu.csv
RedmiNote10ProBlue,RedmiNote9,0.2,40,cpu,0,1516.48,48.48,results_RN10Blue_adv_cpu.csv
RedmiNote10ProBlue,RedmiNote10ProBlue,0.2,40,cpu,0,1097.92,28.9,results_RN10Blue_adv_cpu.csv
RedmiNote10ProBlue,RedmiNote10ProPink,0.2,40,cpu,0,937.93,26.48,results_RN10Blue_adv_cpu.csv
RedmiNote10ProBlue,RedmiNote9,0.2,50,cpu,0,1534.93,50.85,results_RN10Blue_adv_cpu.csv
RedmiNote10ProBlue,RedmiNote10ProBlue,0.2,50,cpu,0,1083.31,30.07,results_RN10Blue_adv_cpu.csv
RedmiNote10ProBlue,RedmiNote10ProPink,0.2,50,cpu,0,956.96,28.19,results_RN10Blue_adv_cpu.csv
RedmiNote10ProBlue,RedmiNote9,0.3,10,cpu,0,1491.39,39.21,results_RN10Blue_adv_cpu.csv
RedmiNote10ProBlue,RedmiNote10ProBlue,0.3,10,cpu,0,1196.67,24.12,results_RN10Blue_adv_cpu.csv
RedmiNote10ProBlue,RedmiNote10ProPink,0.3,10,cpu,0,954.4,20.47,results_RN10Blue_adv_cpu.csv
RedmiNote10ProBlue,RedmiNote9,0.3,20,cpu,0,1512.73,45.9,results_RN10Blue_adv_cpu.csv
RedmiNote10ProBlue,RedmiNote10ProBlue,0.3,20,cpu,0,1123.62,27.67,results_RN10Blue_adv_cpu.csv
RedmiNote10ProBlue,RedmiNote10ProPink,0.3,20,cpu,0,927.32,24.6,results_RN10Blue_adv_cpu.csv
RedmiNote10ProBlue,RedmiNote9,0.3,30,cpu,0,1544.18,50.56,results_RN10Blue_adv_cpu.csv
RedmiNote10ProBlue,RedmiNote10ProBlue,0.3,30,cpu,0,1087.79,30.1,results_RN10Blue_adv_cpu.csv
RedmiNote10ProBlue,RedmiNote10ProPink,0.3,30,cpu,0,948.9,27.87,results_RN10Blue_adv_cpu.csv
RedmiNote10ProBlue,RedmiNote9,0.3,40,cpu,0,1558.26,52.22,results_RN10Blue_adv_cpu.csv
RedmiNote10ProBlue,RedmiNote10ProBlue,0.3,40,cpu,0,1078.28,30.95,results_RN10Blue_adv_cpu.csv
RedmiNote10ProBlue,RedmiNote10ProPink,0.3,40,cpu,0,963.93,29.1,results_RN10Blue_adv_cpu.csv
RedmiNote10ProBlue,RedmiNote9,0.3,50,cpu,0,1581.18,54.44,results_RN10Blue_adv_cpu.csv
RedmiNote10ProBlue,RedmiNote10ProBlue,0.3,50,cpu,0,1068.54,31.93,results_RN10Blue_adv_cpu.csv
RedmiNote10ProBlue,RedmiNote10ProPink,0.3,50,cpu,0,988.9,30.66,results_RN10Blue_adv_cpu.csv
RedmiNote10ProBlue,RedmiNote9,0.4,10,cpu,0,1493.53,41.64,results_RN10Blue_adv_cpu.csv
RedmiNote10ProBlue,RedmiNote10ProBlue,0.4,10,cpu,0,1167.66,25.42,results_RN10Blue_adv_cpu.csv
RedmiNote10ProBlue,RedmiNote10ProPink,0.4,10,cpu,0,936.4,21.9,results_RN10Blue_adv_cpu.csv
RedmiNote10ProBlue,RedmiNote9,0.4,20,cpu,0,1538.38,49.56,results_RN10Blue_adv_cpu.csv
RedmiNote10ProBlue,RedmiNote10ProBlue,0.4,20,cpu,0,1095.76,29.61,results_RN10Blue_adv_cpu.csv
RedmiNote10ProBlue,RedmiNote10ProPink,0.4,20,cpu,0,941.64,27.15,results_RN10Blue_adv_cpu.csv
RedmiNote10ProBlue,RedmiNote9,0.4,30,cpu,0,1571.41,53.33,results_RN10Blue_adv_cpu.csv
RedmiNote10ProBlue,RedmiNote10ProBlue,0.4,30,cpu,0,1074.45,31.51,results_RN10Blue_adv_cpu.csv
RedmiNote10ProBlue,RedmiNote10ProPink,0.4,30,cpu,0,975.78,29.91,results_RN10Blue_adv_cpu.csv
RedmiNote10ProBlue,RedmiNote9,0.4,40,cpu,0,1575.16,53.87,results_RN10Blue_adv_cpu.csv
RedmiNote10ProBlue,RedmiNote10ProBlue,0.4,40,cpu,0,1071.99,31.81,results_RN10Blue_adv_cpu.csv
RedmiNote10ProBlue,RedmiNote10ProPink,0.4,40,cpu,0,982.96,30.36,results_RN10Blue_adv_cpu.csv
RedmiNote10ProBlue,RedmiNote9,0.4,50,cpu,0,1585.69,54.65,results_RN10Blue_adv_cpu.csv
RedmiNote10ProBlue,RedmiNote10ProBlue,0.4,50,cpu,0,1069.84,32.14,results_RN10Blue_adv_cpu.csv
RedmiNote10ProBlue,RedmiNote10ProPink,0.4,50,cpu,0,992.28,30.88,results_RN10Blue_adv_cpu.csv
RedmiNote10ProBlue,RedmiNote9,0.5,10,cpu,0,1497.88,43.31,results_RN10Blue_adv_cpu.csv
RedmiNote10ProBlue,RedmiNote10ProBlue,0.5,10,cpu,0,1148.62,26.37,results_RN10Blue_adv_cpu.csv
RedmiNote10ProBlue,RedmiNote10ProPink,0.5,10,cpu,0,929.57,22.98,results_RN10Blue_adv_cpu.csv
RedmiNote10ProBlue,RedmiNote9,0.5,20,cpu,0,1542.04,50.87,results_RN10Blue_adv_cpu.csv
RedmiNote10ProBlue,RedmiNote10ProBlue,0.5,20,cpu,0,1085.29,30.31,results_RN10Blue_adv_cpu.csv
RedmiNote10ProBlue,RedmiNote10ProPink,0.5,20,cpu,0,953.19,28.22,results_RN10Blue_adv_cpu.csv
RedmiNote10ProBlue,RedmiNote9,0.5,30,cpu,0,1565.05,53.71,results_RN10Blue_adv_cpu.csv
RedmiNote10ProBlue,RedmiNote10ProBlue,0.5,30,cpu,0,1071.07,31.77,results_RN10Blue_adv_cpu.csv
RedmiNote10ProBlue,RedmiNote10ProPink,0.5,30,cpu,0,984.29,30.4,results_RN10Blue_adv_cpu.csv
RedmiNote10ProBlue,RedmiNote9,0.5,40,cpu,0,1574.02,54.48,results_RN10Blue_adv_cpu.csv
RedmiNote10ProBlue,RedmiNote10ProBlue,0.5,40,cpu,0,1067.77,32.0,results_RN10Blue_adv_cpu.csv
RedmiNote10ProBlue,RedmiNote10ProPink,0.5,40,cpu,0,993.53,30.86,results_RN10Blue_adv_cpu.csv
RedmiNote10ProBlue,RedmiNote9,0.5,50,cpu,0,1555.3,53.0,results_RN10Blue_adv_cpu.csv
RedmiNote10ProBlue,RedmiNote10ProBlue,0.5,50,cpu,0,1073.47,31.31,results_RN10Blue_adv_cpu.csv
RedmiNote10ProBlue,RedmiNote10ProPink,0.5,50,cpu,0,977.76,29.85,results_RN10Blue_adv_cpu.csv
RedmiNote10ProBlue,RedmiNote9,0.6,10,cpu,0,1511.12,46.26,results_RN10Blue_adv_cpu.csv
RedmiNote10ProBlue,RedmiNote10ProBlue,0.6,10,cpu,0,1119.19,27.86,results_RN10Blue_adv_cpu.csv
RedmiNote10ProBlue,RedmiNote10ProPink,0.6,10,cpu,0,928.18,24.9,results_RN10Blue_adv_cpu.csv
RedmiNote10ProBlue,RedmiNote9,0.6,20,cpu,0,1574.47,53.97,results_RN10Blue_adv_cpu.csv
RedmiNote10ProBlue,RedmiNote10ProBlue,0.6,20,cpu,0,1071.26,31.8,results_RN10Blue_adv_cpu.csv
RedmiNote10ProBlue,RedmiNote10ProPink,0.6,20,cpu,0,984.99,30.43,results_RN10Blue_adv_cpu.csv
RedmiNote10ProBlue,RedmiNote9,0.6,30,cpu,0,1601.41,56.03,results_RN10Blue_adv_cpu.csv
RedmiNote10ProBlue,RedmiNote10ProBlue,0.6,30,cpu,0,1064.64,32.58,results_RN10Blue_adv_cpu.csv
RedmiNote10ProBlue,RedmiNote10ProPink,0.6,30,cpu,0,1010.77,31.76,results_RN10Blue_adv_cpu.csv
RedmiNote10ProBlue,RedmiNote9,0.6,40,cpu,0,1597.16,55.79,results_RN10Blue_adv_cpu.csv
RedmiNote10ProBlue,RedmiNote10ProBlue,0.6,40,cpu,0,1064.45,32.49,results_RN10Blue_adv_cpu.csv
RedmiNote10ProBlue,RedmiNote10ProPink,0.6,40,cpu,0,1007.5,31.62,results_RN10Blue_adv_cpu.csv
RedmiNote10ProBlue,RedmiNote9,0.6,50,cpu,0,1587.45,55.29,results_RN10Blue_adv_cpu.csv
RedmiNote10ProBlue,RedmiNote10ProBlue,0.6,50,cpu,0,1062.9,32.17,results_RN10Blue_adv_cpu.csv
RedmiNote10ProBlue,RedmiNote10ProPink,0.6,50,cpu,0,999.75,31.22,results_RN10Blue_adv_cpu.csv
RedmiNote10ProBlue,RedmiNote9,0.7,10,cpu,0,1524.53,48.11,results_RN10Blue_adv_cpu.csv
RedmiNote10ProBlue,RedmiNote10ProBlue,0.7,10,cpu,0,1104.54,28.77,results_RN10Blue_adv_cpu.csv
RedmiNote10ProBlue,RedmiNote10ProPink,0.7,10,cpu,0,934.08,26.11,results_RN10Blue_adv_cpu.csv
RedmiNote10ProBlue,RedmiNote9,0.7,20,cpu,0,1583.68,54.77,results_RN10Blue_adv_cpu.csv
RedmiNote10ProBlue,RedmiNote10ProBlue,0.7,20,cpu,0,1068.42,32.17,results_RN10Blue_adv_cpu.csv
RedmiNote10ProBlue,RedmiNote10ProPink,0.7,20,cpu,0,994.59,30.99,results_RN10Blue_adv_cpu.csv
RedmiNote10ProBlue,RedmiNote9,0.7,30,cpu,0,1592.43,55.51,results_RN10Blue_adv_cpu.csv
RedmiNote10ProBlue,RedmiNote10ProBlue,0.7,30,cpu,0,1063.32,32.38,results_RN10Blue_adv_cpu.csv
RedmiNote10ProBlue,RedmiNote10ProPink,0.7,30,cpu,0,1002.48,31.41,results_RN10Blue_adv_cpu.csv
RedmiNote10ProBlue,RedmiNote9,0.7,40,cpu,0,1594.07,55.59,results_RN10Blue_adv_cpu.csv
RedmiNote10ProBlue,RedmiNote10ProBlue,0.7,40,cpu,0,1064.41,32.5,results_RN10Blue_adv_cpu.csv
RedmiNote10ProBlue,RedmiNote10ProPink,0.7,40,cpu,0,1003.98,31.52,results_RN10Blue_adv_cpu.csv
RedmiNote10ProBlue,RedmiNote9,0.7,50,cpu,0,1592.35,55.51,results_RN10Blue_adv_cpu.csv
RedmiNote10ProBlue,RedmiNote10ProBlue,0.7,50,cpu,0,1064.47,32.42,results_RN10Blue_adv_cpu.csv
RedmiNote10ProBlue,RedmiNote10ProPink,0.7,50,cpu,0,1003.34,31.45,results_RN10Blue_adv_cpu.csv
RedmiNote10ProBlue,RedmiNote9,0.8,10,cpu,0,1527.93,49.02,results_RN10Blue_adv_cpu.csv
RedmiNote10ProBlue,RedmiNote10ProBlue,0.8,10,cpu,0,1097.42,29.32,results_RN10Blue_adv_cpu.csv
RedmiNote10ProBlue,RedmiNote10ProPink,0.8,10,cpu,0,939.26,26.84,results_RN10Blue_adv_cpu.csv
RedmiNote10ProBlue,RedmiNote9,0.8,20,cpu,0,1573.5,54.22,results_RN10Blue_adv_cpu.csv
RedmiNote10ProBlue,RedmiNote10ProBlue,0.8,20,cpu,0,1068.67,31.94,results_RN10Blue_adv_cpu.csv
RedmiNote10ProBlue,RedmiNote10ProPink,0.8,20,cpu,0,988.15,30.66,results_RN10Blue_adv_cpu.csv
RedmiNote10ProBlue,RedmiNote9,0.8,30,cpu,0,1576.13,54.62,results_RN10Blue_adv_cpu.csv
RedmiNote10ProBlue,RedmiNote10ProBlue,0.8,30,cpu,0,1063.3,31.94,results_RN10Blue_adv_cpu.csv
RedmiNote10ProBlue,RedmiNote10ProPink,0.8,30,cpu,0,990.64,30.81,results_RN10Blue_adv_cpu.csv
RedmiNote10ProBlue,RedmiNote9,0.8,40,cpu,0,1572.4,54.46,results_RN10Blue_adv_cpu.csv
RedmiNote10ProBlue,RedmiNote10ProBlue,0.8,40,cpu,0,1064.69,31.96,results_RN10Blue_adv_cpu.csv
RedmiNote10ProBlue,RedmiNote10ProPink,0.8,40,cpu,0,990.41,30.78,results_RN10Blue_adv_cpu.csv
RedmiNote10ProBlue,RedmiNote9,0.8,50,cpu,0,1568.58,54.4,results_RN10Blue_adv_cpu.csv
RedmiNote10ProBlue,RedmiNote10ProBlue,0.8,50,cpu,0,1059.02,31.77,results_RN10Blue_adv_cpu.csv
RedmiNote10ProBlue,RedmiNote10ProPink,0.8,50,cpu,0,985.17,30.62,results_RN10Blue_adv_cpu.csv
RedmiNote10ProBlue,RedmiNote9,0.1,10,screen,0,1333.48,30.09,results_RN10Blue_adv_screen.csv
RedmiNote10ProBlue,RedmiNote10ProBlue,0.1,10,screen,0,1004.31,17.13,results_RN10Blue_adv_screen.csv
RedmiNote10ProBlue,RedmiNote10ProPink,0.1,10,screen,0,816.96,14.54,results_RN10Blue_adv_screen.csv
RedmiNote10ProBlue,RedmiNote9,0.1,20,screen,0,1237.3,30.48,results_RN10Blue_adv_screen.csv
RedmiNote10ProBlue,RedmiNote10ProBlue,0.1,20,screen,0,725.93,14.47,results_RN10Blue_adv_screen.csv
RedmiNote10ProBlue,RedmiNote10ProPink,0.1,20,screen,0,649.71,12.97,results_RN10Blue_adv_screen.csv
RedmiNote10ProBlue,RedmiNote9,0.1,30,screen,0,1209.91,30.53,results_RN10Blue_adv_screen.csv
RedmiNote10ProBlue,RedmiNote10ProBlue,0.1,30,screen,0,616.18,13.17,results_RN10Blue_adv_screen.csv
RedmiNote10ProBlue,RedmiNote10ProPink,0.1,30,screen,0,642.87,13.06,results_RN10Blue_adv_screen.csv
RedmiNote10ProBlue,RedmiNote9,0.1,40,screen,0,1198.26,30.14,results_RN10Blue_adv_screen.csv
RedmiNote10ProBlue,RedmiNote10ProBlue,0.1,40,screen,0,581.22,12.49,results_RN10Blue_adv_screen.csv
RedmiNote10ProBlue,RedmiNote10ProPink,0.1,40,screen,0,652.48,13.18,results_RN10Blue_adv_screen.csv
RedmiNote10ProBlue,RedmiNote9,0.1,50,screen,0,1193.69,29.57,results_RN10Blue_adv_screen.csv
RedmiNote10ProBlue,RedmiNote10ProBlue,0.1,50,screen,0,568.76,12.14,results_RN10Blue_adv_screen.csv
RedmiNote10ProBlue,RedmiNote10ProPink,0.1,50,screen,0,659.81,13.2,results_RN10Blue_adv_screen.csv
RedmiNote10ProBlue,RedmiNote9,0.2,10,screen,0,1245.3,30.27,results_RN10Blue_adv_screen.csv
RedmiNote10ProBlue,RedmiNote10ProBlue,0.2,10,screen,0,773.81,14.83,results_RN10Blue_adv_screen.csv
RedmiNote10ProBlue,RedmiNote10ProPink,0.2,10,screen,0,666.76,13.07,results_RN10Blue_adv_screen.csv
RedmiNote10ProBlue,RedmiNote9,0.2,20,screen,0,1207.23,30.51,results_RN10Blue_adv_screen.csv
RedmiNote10ProBlue,RedmiNote10ProBlue,0.2,20,screen,0,585.56,12.63,results_RN10Blue_adv_screen.csv
RedmiNote10ProBlue,RedmiNote10ProPink,0.2,20,screen,0,663.4,13.36,results_RN10Blue_adv_screen.csv
RedmiNote10ProBlue,RedmiNote9,0.2,30,screen,0,1193.19,29.43,results_RN10Blue_adv_screen.csv
RedmiNote10ProBlue,RedmiNote10ProBlue,0.2,30,screen,0,565.78,12.0,results_RN10Blue_adv_screen.csv
RedmiNote10ProBlue,RedmiNote10ProPink,0.2,30,screen,0,660.17,13.17,results_RN10Blue_adv_screen.csv
RedmiNote10ProBlue,RedmiNote9,0.2,40,screen,0,1191.56,29.13,results_RN10Blue_adv_screen.csv
RedmiNote10ProBlue,RedmiNote10ProBlue,0.2,40,screen,0,561.91,11.88,results_RN10Blue_adv_screen.csv
RedmiNote10ProBlue,RedmiNote10ProPink,0.2,40,screen,0,658.99,13.11,results_RN10Blue_adv_screen.csv
RedmiNote10ProBlue,RedmiNote9,0.2,50,screen,0,1188.89,28.63,results_RN10Blue_adv_screen.csv
RedmiNote10ProBlue,RedmiNote10ProBlue,0.2,50,screen,0,555.14,11.66,results_RN10Blue_adv_screen.csv
RedmiNote10ProBlue,RedmiNote10ProPink,0.2,50,screen,0,661.35,13.09,results_RN10Blue_adv_screen.csv
RedmiNote10ProBlue,RedmiNote9,0.3,10,screen,0,1217.56,30.59,results_RN10Blue_adv_screen.csv
RedmiNote10ProBlue,RedmiNote10ProBlue,0.3,10,screen,0,644.77,13.52,results_RN10Blue_adv_screen.csv
RedmiNote10ProBlue,RedmiNote10ProPink,0.3,10,screen,0,639.85,12.98,results_RN10Blue_adv_screen.csv
RedmiNote10ProBlue,RedmiNote9,0.3,20,screen,0,1196.24,29.92,results_RN10Blue_adv_screen.csv
RedmiNote10ProBlue,RedmiNote10ProBlue,0.3,20,screen,0,568.32,12.17,results_RN10Blue_adv_screen.csv
RedmiNote10ProBlue,RedmiNote10ProPink,0.3,20,screen,0,664.88,13.32,results_RN10Blue_adv_screen.csv
RedmiNote10ProBlue,RedmiNote9,0.3,30,screen,0,1187.15,28.97,results_RN10Blue_adv_screen.csv
RedmiNote10ProBlue,RedmiNote10ProBlue,0.3,30,screen,0,559.39,11.81,results_RN10Blue_adv_screen.csv
RedmiNote10ProBlue,RedmiNote10ProPink,0.3,30,screen,0,656.67,13.08,results_RN10Blue_adv_screen.csv
RedmiNote10ProBlue,RedmiNote9,0.3,40,screen,0,1192.69,29.51,results_RN10Blue_adv_screen.csv
RedmiNote10ProBlue,RedmiNote10ProBlue,0.3,40,screen,0,564.27,12.01,results_RN10Blue_adv_screen.csv
RedmiNote10ProBlue,RedmiNote10ProPink,0.3,40,screen,0,662.13,13.22,results_RN10Blue_adv_screen.csv
RedmiNote10ProBlue,RedmiNote9,0.3,50,screen,0,1187.17,28.69,results_RN10Blue_adv_screen.csv
RedmiNote10ProBlue,RedmiNote10ProBlue,0.3,50,screen,0,556.88,11.71,results_RN10Blue_adv_screen.csv
RedmiNote10ProBlue,RedmiNote10ProPink,0.3,50,screen,0,655.59,13.03,results_RN10Blue_adv_screen.csv
RedmiNote10ProBlue,RedmiNote9,0.4,10,screen,0,1210.74,30.77,results_RN10Blue_adv_screen.csv
RedmiNote10ProBlue,RedmiNote10ProBlue,0.4,10,screen,0,597.99,12.93,results_RN10Blue_adv_screen.csv
RedmiNote10ProBlue,RedmiNote10ProPink,0.4,10,screen,0,658.72,13.32,results_RN10Blue_adv_screen.csv
RedmiNote10ProBlue,RedmiNote9,0.4,20,screen,0,1188.14,29.26,results_RN10Blue_adv_screen.csv
RedmiNote10ProBlue,RedmiNote10ProBlue,0.4,20,screen,0,561.22,11.91,results_RN10Blue_adv_screen.csv
RedmiNote10ProBlue,RedmiNote10ProPink,0.4,20,screen,0,655.76,13.1,results_RN10Blue_adv_screen.csv
RedmiNote10ProBlue,RedmiNote9,0.4,30,screen,0,1183.63,28.73,results_RN10Blue_adv_screen.csv
