timestamp,sample_ms,batt_current_mA,batt_voltage_V,batt_charge_uAh,batt_soc_pct,batt_temp_C,cpu_temp_C,display_on,display_brightness_lin,core0_idle_ms,core1_idle_ms,core2_idle_ms,core3_idle_ms,core4_idle_ms,core5_idle_ms,core6_idle_ms,core7_idle_ms,cluster0_300000_ms,cluster0_576000_ms,cluster0_768000_ms,cluster0_1017600_ms,cluster0_1248000_ms,cluster0_1324800_ms,cluster0_1497600_ms,cluster0_1612800_ms,cluster0_1708800_ms,cluster0_1804800_ms,cluster1_300000_ms,cluster1_652800_ms,cluster1_806400_ms,cluster1_979200_ms,cluster1_1094400_ms,cluster1_1209600_ms,cluster1_1324800_ms,cluster1_1555200_ms,cluster1_1708800_ms,cluster1_1843200_ms,cluster1_1939200_ms,cluster1_2169600_ms,cluster1_2208000_ms,cluster1_2304000_ms,brightness_pct,cpu_load_pct
2025-05-26 02:13:44,2000,334.778,3.973,3192150,66,35.3,45.6,1,0.217,1000,1052,1061,1040,1037,1048,999,1048,0,910,50,0,40,0,0,20,0,1060,0,920,10,40,0,0,50,10,0,0,0,0,0,1050,,
2025-05-26 02:26:14,2000,549.621,3.863,3044820,62,36.4,49.2,1,0.531,1064,1049,1065,1072,1086,1090,1020,984,0,960,110,0,20,0,0,20,0,980,0,1020,0,30,0,40,30,0,0,0,0,0,0,970,,
2025-05-26 02:17:15,2000,1101.075,3.875,3143040,65,35.8,75.1,1,0.217,488,496,509,511,520,529,496,487,0,460,0,0,20,0,0,0,0,1550,0,490,0,0,0,0,0,0,0,0,0,10,0,1530,,
2025-05-26 00:25:13,2000,1265.564,4.205,4321680,87,35.7,75.1,1,1.0,514,506,503,506,530,558,492,483,0,400,80,0,20,0,0,20,0,1500,0,420,0,0,0,0,100,20,0,0,10,0,0,1470,,
2025-05-26 01:10:18,2000,301.513,4.125,3928800,79,33.9,57.6,1,0.217,534,541,538,545,856,853,508,539,0,500,0,0,20,0,10,0,0,1530,0,480,20,10,30,0,0,0,0,0,0,0,0,1520,,
2025-05-26 01:59:29,2000,989.99,3.936,3339480,69,34.9,56.9,1,0.047,1459,1485,1482,1489,1519,1529,1492,1492,0,1440,0,0,20,0,0,0,0,560,0,1470,0,0,0,0,0,0,0,0,0,0,0,550,,
2025-05-26 00:12:54,2000,1095.276,4.252,4518120,90,34.0,70.2,1,0.531,497,499,499,508,553,552,489,489,0,450,0,0,20,0,0,20,0,1530,0,470,10,0,0,0,20,0,0,0,0,0,0,1520,,
2025-05-26 00:01:09,2000,1035.767,4.212,4616340,93,31.9,68.9,1,0.217,503,506,491,498,541,546,483,491,0,420,0,80,20,0,0,0,0,1520,0,430,20,0,0,0,0,0,0,0,0,10,0,1580,,
2025-05-26 01:44:27,2000,184.021,3.942,3486810,71,38.9,36.5,1,4e-05,2000,2000,2000,2000,0,0,2000,2000,0,1930,80,0,20,0,10,20,0,0,0,2010,10,0,20,0,20,0,0,0,0,0,0,0,,
2025-05-26 01:33:44,2000,1360.779,4.035,3585030,73,36.5,76.0,1,1.0,497,501,499,495,542,542,501,489,0,460,0,0,40,0,0,0,0,1520,0,480,10,0,0,0,20,0,0,0,0,0,0,1510,,
2025-05-26 00:52:41,2000,958.557,4.115,4076130,83,33.4,58.9,1,0.047,1479,1494,1492,1479,1530,1529,1489,1490,0,1470,0,0,50,0,0,0,0,500,0,1500,0,0,0,0,10,0,0,0,0,0,0,520,,
2025-05-25 23:47:16,2000,894.47,4.351,4763670,97,30.4,62.8,1,0.047,996,993,987,998,1066,1027,992,981,0,940,20,20,40,0,0,20,0,980,0,980,0,0,0,0,40,20,0,10,0,0,0,970,,
2025-05-26 01:36:30,2000,1246.338,3.948,3535920,72,38.4,74.4,1,1.0,1,2,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,2040,0,0,0,0,0,0,0,0,0,0,2040,0,0,0,,
2025-05-25 23:35:55,2000,168.457,4.427,4861890,100,28.5,38.5,1,4e-05,1028,1061,1076,1039,1081,1074,632,553,0,980,60,0,40,0,0,0,0,1000,0,1080,0,0,0,0,20,20,0,0,0,10,0,960,,
2025-05-26 00:37:29,2000,213.012,4.143,4223460,85,34.7,35.9,1,4e-05,2000,2000,1991,2000,0,0,2000,2000,0,1900,110,0,20,0,20,20,0,0,0,2060,0,20,0,0,0,0,0,0,0,0,0,0,,
2025-05-26 00:21:56,2000,1258.851,4.22,4370790,88,36.6,60.8,1,1.0,1482,1497,1495,1499,1540,1569,1488,1489,0,1340,0,0,180,0,0,0,20,480,0,1360,0,0,0,0,20,20,0,10,0,0,0,620,,
2025-05-26 00:47:39,2000,941.162,4.115,4125240,83,33.4,78.6,1,4e-05,1,1,1,1,14,0,0,0,0,0,0,0,0,0,0,0,0,2020,0,0,0,0,0,0,0,0,0,0,0,0,10,2010,,
2025-05-25 23:40:42,2000,857.849,4.27,4812780,98,28.7,73.8,1,4e-05,1,1,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,,
2025-05-26 00:55:18,2000,209.655,4.109,4076130,82,32.2,44.9,1,0.047,1048,1023,1045,1015,1082,1083,1463,1405,0,980,0,0,40,0,10,20,0,1040,0,970,10,20,40,0,20,0,0,0,0,0,0,1020,,
2025-05-26 01:29:17,2000,1279.602,4.051,3634140,74,36.1,58.9,1,1.0,1481,1486,1498,1493,1542,1536,1489,1490,0,1410,0,0,30,0,0,20,0,560,0,1440,10,0,0,0,20,0,0,0,0,0,0,560,,
2025-05-26 00:44:59,2000,886.536,4.138,4174350,84,32.0,70.5,1,4e-05,493,494,508,504,542,545,491,491,0,270,0,0,20,0,0,0,0,1730,0,270,10,0,0,0,20,0,0,0,0,10,0,1710,,
